,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
1491,RELIANCE,EQ,2021-01-12,"1,897.25","1,903.00","1,960.00","1,899.90","1,955.50","1,957.05","1,935.51","1,89,96,047","36,76,69,88,575.55","4,17,387","89,87,850",47.31
1492,RELIANCE,EQ,2021-01-13,"1,957.05","1,963.55","1,974.95","1,918.45","1,936.00","1,938.80","1,948.25","1,22,84,876","23,93,40,34,447.75","3,04,901","43,68,602",35.56
1493,RELIANCE,EQ,2021-01-14,"1,938.80","1,945.00","1,966.90","1,939.05","1,958.10","1,960.60","1,957.17","99,46,818","19,46,76,51,412.35","2,87,671","52,25,648",52.54
1494,RELIANCE,EQ,2021-01-15,"1,960.60","1,960.60","1,973.80","1,920.05","1,937.90","1,937.45","1,952.72","95,03,790","18,55,82,04,988.20","2,64,152","39,47,767",41.54
996,RELIANCE,EQ,2021-01-18,"1,937.45","1,949.10","1,997.00","1,923.35","1,972.80","1,983.95","1,967.71","1,61,98,856","31,87,46,86,564.55","3,99,642","60,14,603",37.13
997,RELIANCE,EQ,2021-01-19,"1,983.95","1,994.65","2,031.00","1,994.65","2,015.00","2,016.40","2,018.21","1,47,71,048","29,81,11,12,716.20","4,11,707","60,55,057",40.99
998,RELIANCE,EQ,2021-01-20,"2,016.40","2,021.40","2,058.00","2,001.40","2,053.00","2,054.70","2,036.58","1,42,71,669","29,06,53,37,315.85","4,56,106","66,76,332",46.78
999,RELIANCE,EQ,2021-01-21,"2,054.70","2,082.00","2,120.00","2,075.00","2,107.00","2,099.40","2,102.61","1,80,38,987","37,92,89,61,934.60","4,83,168","63,86,636",35.40
1000,RELIANCE,EQ,2021-01-22,"2,099.40","2,111.00","2,115.35","2,035.15","2,047.95","2,049.60","2,070.96","1,40,90,818","29,18,15,82,565.45","3,88,593","35,12,524",24.93
1001,RELIANCE,EQ,2021-01-25,"2,049.60","2,034.95","2,034.95","1,932.00","1,935.15","1,941.00","1,966.36","2,50,16,570","49,19,16,02,456.10","7,23,194","90,41,658",36.14
1002,RELIANCE,EQ,2021-01-27,"1,941.00","1,925.00","1,925.00","1,888.00","1,890.00","1,895.00","1,904.59","1,95,53,809","37,24,19,80,448.40","6,37,355","95,87,173",49.03
1003,RELIANCE,EQ,2021-01-28,"1,895.00","1,880.15","1,923.30","1,870.00","1,876.35","1,876.55","1,895.32","1,57,22,291","29,79,88,06,093.70","4,46,576","46,97,008",29.87
1004,RELIANCE,EQ,2021-01-29,"1,876.55","1,894.30","1,913.10","1,830.00","1,844.95","1,841.95","1,871.72","2,01,73,258","37,75,86,12,331.50","4,72,678","91,06,845",45.14
1005,RELIANCE,EQ,2021-02-01,"1,841.95","1,859.40","1,905.00","1,848.00","1,898.15","1,895.30","1,874.03","1,57,74,504","29,56,18,20,671.20","3,70,120","78,64,911",49.86
1006,RELIANCE,EQ,2021-02-02,"1,895.30","1,914.25","1,940.00","1,854.95","1,936.00","1,925.80","1,889.81","1,91,38,414","36,16,80,52,850.90","5,61,567","73,69,471",38.51
1007,RELIANCE,EQ,2021-02-03,"1,925.80","1,928.30","1,952.00","1,900.00","1,928.50","1,930.65","1,931.87","1,39,84,228","27,01,56,73,442.65","3,45,625","48,32,689",34.56
1008,RELIANCE,EQ,2021-02-04,"1,930.65","1,924.00","1,940.00","1,905.00","1,921.50","1,924.30","1,923.71","1,18,26,848","22,75,13,81,754.25","3,32,784","54,11,559",45.76
1009,RELIANCE,EQ,2021-02-05,"1,924.30","1,930.05","1,944.65","1,920.00","1,924.30","1,923.75","1,929.36","93,44,470","18,02,88,83,267.50","2,63,144","35,64,531",38.15
1010,RELIANCE,EQ,2021-02-08,"1,923.75","1,933.05","1,969.00","1,929.05","1,951.40","1,951.45","1,954.84","97,76,136","19,11,08,16,694.80","2,87,247","35,53,415",36.35
1011,RELIANCE,EQ,2021-02-09,"1,951.45","1,961.95","1,989.60","1,952.30","1,954.50","1,956.15","1,974.29","90,47,308","17,86,19,94,119.30","2,54,384","34,17,112",37.77
